name,id,state,money_spent,lat,lng,money_spent_2010,average_temperature_2010,money_spent_2011,average_temperature_2011,money_spent_2012,average_temperature_2012,money_spent_2013,average_temperature_2013,money_spent_2014,average_temperature_2014,money_spent_2015,average_temperature_2015,money_spent_2016,average_temperature_2016,money_spent_2017,average_temperature_2017,money_spent_2018,average_temperature_2018,money_spent_2019,average_temperature_2019,money_spent_2020,average_temperature_2020,money_spent_2021,average_temperature_2021,money_spent_2022,average_temperature_2022,total_money_spent,state_encoded,cluster,cluster_avg,cluster_std,spender_class,predicted_roi
User_2035,00731,RI,"{'2010': 498.80862449085134, '2011': 446.7420238431039, '2012': 428.8873929468113, '2013': 570.5316002920307, '2014': 487.80417512841376, '2015': 481.08126560427104, '2016': 482.39847138417014, '2017': 499.0121376883295, '2018': 582.0749469791758, '2019': 505.4004019027982, '2020': 521.2632990073628, '2021': 537.1430121851306, '2022': 713.1070454602371}",41.735198771662645,-71.49515644386533,498.80862449085134,36.8,446.7420238431039,43.4,428.8873929468113,39.3,570.5316002920307,37.2,487.80417512841376,39.4,481.08126560427104,46.2,482.39847138417014,39.7,499.0121376883295,36.6,582.0749469791758,38.2,505.4004019027982,37.1,521.2632990073628,41.6,537.1430121851306,40.8,713.1070454602371,74.8,6754.2543969126855,36,7,6747.746181705869,17.833813325755045,normal,1.0009635727090456
User_3021,00732,UT,"{'2010': 359.759002206639, '2011': 439.3139806537478, '2012': 468.1177668786933, '2013': 478.0101351350105, '2014': 463.8467584179005, '2015': 459.03059986962046, '2016': 484.66291502462525, '2017': 431.1751089855641, '2018': 443.0506359189238, '2019': 379.8248290490335, '2020': 396.17472742399804, '2021': 446.398804512323, '2022': 555.7070769979712}",38.330145707974545,-113.83652000140674,359.759002206639,33.6,439.3139806537478,31.4,468.1177668786933,34.5,478.0101351350105,30.6,463.8467584179005,34.7,459.03059986962046,30.6,484.66291502462525,34.5,431.1751089855641,37.2,443.0506359189238,31.2,379.8248290490335,33.6,396.17472742399804,33.0,446.398804512323,36.8,555.7070769979712,73.8,5805.072341074051,41,25,5860.387310944424,30.04997840999387,normal,0.9904712695001251
User_5392,00733,SD,"{'2010': 401.3268320608587, '2011': 423.3628279846916, '2012': 482.85623289686345, '2013': 444.05420695275205, '2014': 425.81055064031295, '2015': 413.7327251472307, '2016': 448.7499331618334, '2017': 468.92572715869113, '2018': 461.7621812984247, '2019': 438.9357243391956, '2020': 445.2351855614789, '2021': 495.8910366650205, '2022': 587.3998551721669}",43.658852701881614,-104.01892399904389,401.3268320608587,24.9,423.3628279846916,30.6,482.85623289686345,28.2,444.05420695275205,22.8,425.81055064031295,24.9,413.7327251472307,30.4,448.7499331618334,28.7,468.92572715869113,28.2,461.7621812984247,27.3,438.9357243391956,27.2,445.2351855614789,33.4,495.8910366650205,31.4,587.3998551721669,73.9,5938.043019039521,38,9,5949.344030380365,25.20666771190079,normal,0.9980968458287336
User_1011,00734,SD,"{'2010': 392.829830902379, '2011': 422.1881153186626, '2012': 477.69318267122696, '2013': 444.85754576047617, '2014': 436.78129455185126, '2015': 417.18913628079576, '2016': 443.9543762260319, '2017': 481.76798784231676, '2018': 450.1801341131576, '2019': 455.65794594659764, '2020': 447.44584278946263, '2021': 480.96862275492106, '2022': 584.3048831367126}",45.5050210802266,-98.06165870577554,392.829830902379,24.9,422.1881153186626,30.6,477.69318267122696,28.2,444.85754576047617,22.8,436.78129455185126,24.9,417.18913628079576,30.4,443.9543762260319,28.7,481.76798784231676,28.2,450.1801341131576,27.3,455.65794594659764,27.2,447.44584278946263,33.4,480.96862275492106,31.4,584.3048831367126,73.9,5935.818898294591,38,9,5949.344030380365,25.20666771190079,normal,0.9977214378811894
User_9828,00735,NY,"{'2010': 1083.8817586254052, '2011': 998.5961720290898, '2012': 873.9957013254957, '2013': 1079.0792591090744, '2014': 1071.60296716954, '2015': 1095.5778163539323, '2016': 1086.965139879704, '2017': 1278.6875348497285, '2018': 1388.2770609649237, '2019': 1035.5243760848439, '2020': 1066.9723757879149, '2021': 1300.9704890783103, '2022': 1736.1037077836472}",41.194103286404385,-77.95566962727939,1083.8817586254052,30.5,998.5961720290898,37.4,873.9957013254957,33.6,1079.0792591090744,29.9,1071.60296716954,32.8,1095.5778163539323,41.0,1086.965139879704,33.9,1278.6875348497285,29.4,1388.2770609649237,30.9,1035.5243760848439,30.0,1066.9723757879149,35.8,1300.9704890783103,34.8,1736.1037077836472,69.9,15096.23435904161,31,39,14978.061980173332,97.55817241942498,normal,1.0078279374880994
User_5915,00736,CA,"{'2010': 485.19531482553424, '2011': 507.4756853347409, '2012': 458.2987156370979, '2013': 286.67295044853404, '2014': 295.7578076663666, '2015': 282.0473513996071, '2016': 245.32718409438795, '2017': 271.24515686576825, '2018': 315.97824391401036, '2019': 297.9387629111407, '2020': 288.9782994493996, '2021': 320.3975055920818, '2022': 622.3685231659317}",37.39263813249727,-114.45793218478495,485.19531482553424,47.2,507.4756853347409,45.5,458.2987156370979,47.8,286.67295044853404,48.0,295.7578076663666,50.0,282.0473513996071,45.0,245.32718409438795,48.1,271.24515686576825,50.4,315.97824391401036,48.7,297.9387629111407,48.7,288.9782994493996,48.2,320.3975055920818,49.2,622.3685231659317,77.9,4677.681501304602,3,18,4617.031103451062,37.26092078461637,normal,1.012965910106668
User_5901,00737,WI,"{'2010': 3120.199270067058, '2011': 2709.3810847563036, '2012': 2758.254892208307, '2013': 2756.031701888224, '2014': 2597.689044916592, '2015': 2489.416029439302, '2016': 2516.0778252373134, '2017': 2568.017704316137, '2018': 2263.236778544814, '2019': 2379.7092308123642, '2020': 2247.374121473253, '2021': 2436.3380827376523, '2022': 3520.734887687058}",46.49181433478517,-87.12140803481262,3120.199270067058,25.9,2709.3810847563036,31.2,2758.254892208307,29.8,2756.031701888224,21.4,2597.689044916592,24.7,2489.416029439302,35.6,2516.0778252373134,30.8,2568.017704316137,24.4,2263.236778544814,26.2,2379.7092308123642,25.8,2247.374121473253,31.4,2436.3380827376523,29.3,3520.734887687058,68.3,34362.46065408438,45,15,34366.5524572161,156.65028986397263,normal,0.9998809222897944
User_1109,00738,OK,"{'2010': 392.0536643799782, '2011': 356.76493148607136, '2012': 368.14816937932477, '2013': 401.685786209374, '2014': 437.2308961001259, '2015': 375.75397111403095, '2016': 413.0057142521299, '2017': 428.1027192201462, '2018': 455.12917362995506, '2019': 395.9806942549828, '2020': 382.03510210635386, '2021': 501.5264605650632, '2022': 785.0128649955109}",34.19480847882703,-98.41247600983701,392.0536643799782,45.0,356.76493148607136,45.0,368.14816937932477,47.2,401.685786209374,40.9,437.2308961001259,43.1,375.75397111403095,48.0,413.0057142521299,47.1,428.1027192201462,46.7,455.12917362995506,42.6,395.9806942549828,44.7,382.03510210635386,47.2,501.5264605650632,50.8,785.0128649955109,84.4,5692.430147693047,33,38,5691.140435768418,32.50299299963747,normal,1.0002265661397973
User_8299,00739,ND,"{'2010': 771.3894742152345, '2011': 582.6496963194489, '2012': 524.7005275001504, '2013': 457.794172642593, '2014': 627.1952801685371, '2015': 598.031308577493, '2016': 593.8873556802257, '2017': 671.2444862095628, '2018': 680.4041875954773, '2019': 696.991859012173, '2020': 691.4620797149, '2021': 812.2044823595179, '2022': 806.8769614239011}",46.59792512819484,-100.75827916736183,771.3894742152345,18.4,582.6496963194489,26.8,524.7005275001504,20.4,457.794172642593,15.6,627.1952801685371,19.2,598.031308577493,26.8,593.8873556802257,24.8,671.2444862095628,21.0,680.4041875954773,21.8,696.991859012173,21.1,691.4620797149,27.6,812.2044823595179,23.4,806.8769614239011,70.0,8514.831871419216,25,40,8530.64182129106,64.97383682813923,normal,0.9981432457962075
User_1153,00740,FL,"{'2010': 703.5457506106385, '2011': 620.9891331362087, '2012': 604.3660758073016, '2013': 554.1711577001449, '2014': 529.6077650695598, '2015': 569.1813854958713, '2016': 487.3522114480791, '2017': 494.3557981171602, '2018': 490.8055870115365, '2019': 423.4752958871778, '2020': 438.7499141449017, '2021': 518.964043747081, '2022': 648.7995967791338}",27.345477331441373,-85.65685137084147,703.5457506106385,57.5,620.9891331362087,64.6,604.3660758073016,62.0,554.1711577001449,65.9,529.6077650695598,61.5,569.1813854958713,70.9,487.3522114480791,66.2,494.3557981171602,64.6,490.8055870115365,64.2,423.4752958871778,64.4,438.7499141449017,64.2,518.964043747081,64.9,648.7995967791338,82.9,7084.363714954795,7,10,7092.370390175186,31.671442738238298,normal,0.9988698102550142
User_2910,00741,KS,"{'2010': 217.95717146440504, '2011': 232.44729232864614, '2012': 247.48236692969465, '2013': 253.65787639348125, '2014': 261.1164050296956, '2015': 279.70986774918197, '2016': 291.5305721532349, '2017': 268.3041731121247, '2018': 297.26175631071806, '2019': 270.5136576132426, '2020': 283.7122180574081, '2021': 292.49049663872194, '2022': 393.8883536552709}",38.87868444099668,-95.97824088503141,217.95717146440504,38.0,232.44729232864614,38.4,247.48236692969465,40.6,253.65787639348125,35.2,261.1164050296956,36.6,279.70986774918197,42.0,291.5305721532349,39.8,268.3041731121247,39.4,297.26175631071806,36.2,270.5136576132426,38.4,283.7122180574081,42.0,292.49049663872194,43.9,393.8883536552709,80.0,3590.072207435826,13,17,3585.3235146616025,8.427661532630964,normal,1.0013227290427162
User_2464,00742,TX,"{'2010': 363.3824051067946, '2011': 491.3758686910229, '2012': 450.26769649000977, '2013': 469.75242465549695, '2014': 556.6663465382285, '2015': 434.38057099496484, '2016': 471.2593688862737, '2017': 457.2347023782493, '2018': 397.1481636971526, '2019': 257.882237645053, '2020': 194.85867513757586, '2021': 207.1993967629035, '2022': 354.8201961350739}",29.776627745793224,-102.01159159851349,363.3824051067946,52.9,491.3758686910229,51.5,450.26769649000977,55.0,469.75242465549695,48.8,556.6663465382285,51.1,434.38057099496484,54.4,471.2593688862737,55.3,457.2347023782493,54.0,397.1481636971526,50.1,257.882237645053,52.0,194.85867513757586,54.6,207.1993967629035,58.2,354.8201961350739,85.3,5106.2280531188,40,45,5053.438478256475,57.68310709746606,normal,1.0103382720695528
User_8468,00743,FL,"{'2010': 707.4921492815656, '2011': 642.5804221398573, '2012': 610.9647784736004, '2013': 548.6474740652442, '2014': 551.84660912468, '2015': 551.6149936565286, '2016': 496.9912049847875, '2017': 492.280383480368, '2018': 472.5421695050255, '2019': 413.93040816570516, '2020': 462.38615008463205, '2021': 520.6067565249623, '2022': 662.8403800281257}",30.59175070454316,-84.09032746343676,707.4921492815656,57.5,642.5804221398573,64.6,610.9647784736004,62.0,548.6474740652442,65.9,551.84660912468,61.5,551.6149936565286,70.9,496.9912049847875,66.2,492.280383480368,64.6,472.5421695050255,64.2,413.93040816570516,64.4,462.38615008463205,64.2,520.6067565249623,64.9,662.8403800281257,82.9,7134.723879515083,7,10,7092.370390175186,31.671442738238298,normal,1.0059362478569776
User_7328,00744,KY,"{'2010': 2735.2133519052772, '2011': 2748.709969548996, '2012': 2605.1292970464533, '2013': 1937.7269743909385, '2014': 1776.476108254087, '2015': 1653.6170734749132, '2016': 1812.3599029241332, '2017': 1865.4026452476123, '2018': 2334.4153386982443, '2019': 2182.5550461187454, '2020': 2156.172014161591, '2021': 2954.536495401941, '2022': 3756.1569911783095}",38.69921873949214,-85.65495701016917,2735.2133519052772,38.0,2748.709969548996,45.4,2605.1292970464533,43.1,1937.7269743909385,40.1,1776.476108254087,39.8,1653.6170734749132,49.8,1812.3599029241332,43.4,1865.4026452476123,41.4,2334.4153386982443,41.2,2182.5550461187454,41.6,2156.172014161591,43.6,2954.536495401941,45.5,3756.1569911783095,76.9,30518.471208351242,14,2,30363.062183314563,281.200960269559,normal,1.0050922939086855
User_3834,00745,NM,"{'2010': 405.9544632840094, '2011': 414.57421982110844, '2012': 409.01522159011273, '2013': 430.5536001257181, '2014': 421.6148048780225, '2015': 341.7147822045355, '2016': 393.83466261363014, '2017': 395.21118626540255, '2018': 418.2984102971858, '2019': 424.9999043712924, '2020': 452.3425238341124, '2021': 535.5296188582082, '2022': 700.0145354793171}",31.5989449832195,-108.57271611895781,405.9544632840094,41.2,414.57421982110844,37.4,409.01522159011273,41.3,430.5536001257181,38.6,421.6148048780225,40.0,341.7147822045355,39.6,393.83466261363014,42.2,395.21118626540255,44.4,418.2984102971858,38.4,424.9999043712924,40.4,452.3425238341124,41.2,535.5296188582082,44.8,700.0145354793171,74.0,5743.657933622655,29,27,5729.12386217265,33.39351251474829,normal,1.002530455611732
User_8428,00746,MI,"{'2010': 1870.141472176292, '2011': 1317.1928003840633, '2012': 1583.7578945733978, '2013': 1372.0098209490122, '2014': 1512.756219295269, '2015': 2877.182676640526, '2016': 2481.7063618705015, '2017': 2942.575344620746, '2018': 2874.192634211669, '2019': 2822.1739323680827, '2020': 2837.970428191402, '2021': 3081.0494013417842, '2022': 3947.1261038427483}",42.27040630677826,-82.41414039636605,1870.141472176292,30.3,1317.1928003840633,34.9,1583.7578945733978,33.3,1372.0098209490122,26.8,1512.756219295269,29.2,2877.182676640526,38.4,2481.7063618705015,33.8,2942.575344620746,27.7,2874.192634211669,29.8,2822.1739323680827,29.6,2837.970428191402,34.8,3081.0494013417842,33.2,3947.1261038427483,68.8,31519.83509046549,19,-1,58585.46487034453,53469.07713220362,normal,0.14131435960252903
User_7800,00747,WI,"{'2010': 3116.2798045963027, '2011': 2851.858942335899, '2012': 2790.63123009805, '2013': 2728.318471628655, '2014': 2514.9418874669877, '2015': 2512.4965921428256, '2016': 2508.2077626589335, '2017': 2508.334490913995, '2018': 2304.353577820035, '2019': 2378.73409020793, '2020': 2162.3548971445866, '2021': 2409.9365776853283, '2022': 3566.6312628631254}",46.93450904511116,-90.30855183578466,3116.2798045963027,25.9,2851.858942335899,31.2,2790.63123009805,29.8,2728.318471628655,21.4,2514.9418874669877,24.7,2512.4965921428256,35.6,2508.2077626589335,30.8,2508.334490913995,24.4,2304.353577820035,26.2,2378.73409020793,25.8,2162.3548971445866,31.4,2409.9365776853283,29.3,3566.6312628631254,68.3,34353.07958756266,45,15,34366.5524572161,156.65028986397263,normal,0.9996078118813452
User_1072,00748,NJ,"{'2010': 578.8071489678256, '2011': 502.9311206760245, '2012': 404.4737584908425, '2013': 507.46370509085045, '2014': 509.5227442812056, '2015': 429.21884078922795, '2016': 501.5221003883984, '2017': 482.70278562796295, '2018': 524.0554926128684, '2019': 468.35960012430917, '2020': 496.74553311184417, '2021': 486.7294575221832, '2022': 734.4849594881896}",40.272425216352595,-74.71786577019908,578.8071489678256,37.9,502.9311206760245,44.7,404.4737584908425,41.0,507.46370509085045,39.4,509.5227442812056,40.4,429.21884078922795,48.8,501.5221003883984,41.5,482.70278562796295,38.8,524.0554926128684,40.2,468.35960012430917,38.8,496.74553311184417,43.1,486.7294575221832,42.5,734.4849594881896,77.6,6627.017247171733,28,19,6656.7286463494665,13.481886596697459,normal,0.9955166256447554
User_2323,00749,VT,"{'2010': 5935.571322340175, '2011': 5506.181008635437, '2012': 5870.445841950226, '2013': 6472.263564395455, '2014': 5689.911249742996, '2015': 5267.180128343559, '2016': 5809.4947918751495, '2017': 6988.212988580921, '2018': 6632.052108950662, '2019': 5728.546244130237, '2020': 5496.205836929119, '2021': 5748.923426070465, '2022': 5412.698924439888}",44.61085563577001,-71.81682347480907,5935.571322340175,27.9,5506.181008635437,34.0,5870.445841950226,30.2,6472.263564395455,26.6,5689.911249742996,30.2,5267.180128343559,37.2,5809.4947918751495,30.4,6988.212988580921,25.4,6632.052108950662,26.5,5728.546244130237,26.3,5496.205836929119,32.6,5748.923426070465,31.2,5412.698924439888,68.0,76557.6874363843,43,33,76647.48747834365,125.15633478998402,normal,0.9988270277621176
User_1969,00750,PA,"{'2010': 1168.8435071397305, '2011': 1095.996879782013, '2012': 1034.2481923133566, '2013': 1077.6958716072563, '2014': 1216.9237315255905, '2015': 1053.886137464632, '2016': 1265.8899124728714, '2017': 1122.1021690621183, '2018': 2452.7460298298415, '2019': 1658.2004160971553, '2020': 1550.7300045843415, '2021': 1990.1922431569228, '2022': 2573.104889281582}",40.60229859661784,-79.70977866879697,1168.8435071397305,33.1,1095.996879782013,40.1,1034.2481923133566,36.8,1077.6958716072563,34.1,1216.9237315255905,35.4,1053.886137464632,43.9,1265.8899124728714,36.9,1122.1021690621183,33.6,2452.7460298298415,35.1,1658.2004160971553,34.6,1550.7300045843415,38.4,1990.1922431569228,38.4,2573.104889281582,71.9,19260.559984317413,35,16,19469.756496030426,249.52575609426123,normal,0.9891386069832161
User_5330,00751,OR,"{'2010': 243.86759975516833, '2011': 228.01529648269985, '2012': 209.40083027480193, '2013': 239.5388225840666, '2014': 256.6145294474746, '2015': 228.36941230106055, '2016': 271.7962089949917, '2017': 259.6523668603077, '2018': 252.4548570734666, '2019': 272.4657732950782, '2020': 270.4761305214043, '2021': 316.6761923728582, '2022': 460.74988978479877}",42.25156732413913,-116.93965576708639,243.86759975516833,35.0,228.01529648269985,34.8,209.40083027480193,36.0,239.5388225840666,34.6,256.6145294474746,37.1,228.36941230106055,34.1,271.7962089949917,35.3,259.6523668603077,36.1,252.4548570734666,35.8,272.4657732950782,37.4,270.4761305214043,36.2,316.6761923728582,37.2,460.74988978479877,70.0,3510.077909748177,34,35,3510.4506394588475,13.338954870452056,normal,0.9998938115562519
User_2967,00752,MS,"{'2010': 1115.3601769074155, '2011': 1225.0280370402518, '2012': 1140.5985831019693, '2013': 1168.075666277756, '2014': 773.9116698873158, '2015': 721.1728652846642, '2016': 730.2894890819499, '2017': 725.1086574052796, '2018': 757.211834662846, '2019': 783.4187474127448, '2020': 704.6547381987654, '2021': 774.7264792312155, '2022': 913.2766732460277}",33.083078946290335,-89.01691123640069,1115.3601769074155,49.0,1225.0280370402518,52.0,1140.5985831019693,51.8,1168.075666277756,48.9,773.9116698873158,49.5,721.1728652846642,58.0,730.2894890819499,53.8,725.1086574052796,51.9,757.211834662846,49.8,783.4187474127448,50.5,704.6547381987654,52.7,774.7264792312155,55.9,913.2766732460277,81.6,11532.833617738203,22,26,11519.449534080839,112.69499222444489,normal,1.0011605199642157
User_9375,00753,OH,"{'2010': 1381.6745075127515, '2011': 1278.3908981552431, '2012': 1307.6113226860034, '2013': 1263.5129361099393, '2014': 1399.6158935726355, '2015': 1435.8496004280519, '2016': 1512.754580429649, '2017': 1493.4378324587758, '2018': 1538.5777153802221, '2019': 1244.5036454196893, '2020': 1256.55680158677, '2021': 1473.9349066696063, '2022': 1906.1403271175934}",38.472674193239044,-82.98689073122316,1381.6745075127515,33.4,1278.3908981552431,41.9,1307.6113226860034,38.6,1263.5129361099393,35.5,1399.6158935726355,36.0,1435.8496004280519,45.5,1512.754580429649,38.4,1493.4378324587758,35.5,1538.5777153802221,36.2,1244.5036454196893,36.8,1256.55680158677,40.0,1473.9349066696063,40.4,1906.1403271175934,73.2,18492.560967526933,32,32,18466.665970434522,37.72479928181974,normal,1.0014002926440466
User_3029,00754,PA,"{'2010': 1175.3722398624689, '2011': 1104.833812045764, '2012': 1138.4754351050462, '2013': 1117.4864503656213, '2014': 1112.0944877365362, '2015': 1119.5541966120202, '2016': 1328.8090977444883, '2017': 1278.2273519617663, '2018': 2412.129714329062, '2019': 1769.552835005332, '2020': 1594.344633879865, '2021': 1858.2901732650712, '2022': 2825.0224363956722}",40.80933237458858,-75.62824350758217,1175.3722398624689,33.1,1104.833812045764,40.1,1138.4754351050462,36.8,1117.4864503656213,34.1,1112.0944877365362,35.4,1119.5541966120202,43.9,1328.8090977444883,36.9,1278.2273519617663,33.6,2412.129714329062,35.1,1769.552835005332,34.6,1594.344633879865,38.4,1858.2901732650712,38.4,2825.0224363956722,71.9,19834.192864308716,35,16,19469.756496030426,249.52575609426123,normal,1.0183741466452152
User_2858,00755,MN,"{'2010': 1288.7325723833608, '2011': 1051.309415581355, '2012': 1036.0100513821683, '2013': 1107.0756293508039, '2014': 1245.685991515444, '2015': 1173.5152381789999, '2016': 1387.9255936262243, '2017': 1272.836106655666, '2018': 1422.3310683089273, '2019': 1367.731537743558, '2020': 1286.8048215591589, '2021': 1541.8879767585497, '2022': 1853.0542127823842}",44.98415940301177,-91.8287985517091,1288.7325723833608,21.1,1051.309415581355,27.8,1036.0100513821683,23.8,1107.0756293508039,16.3,1245.685991515444,20.9,1173.5152381789999,30.6,1387.9255936262243,27.8,1272.836106655666,20.4,1422.3310683089273,21.5,1367.731537743558,21.3,1286.8048215591589,27.4,1541.8879767585497,25.2,1853.0542127823842,68.6,17034.9002158266,20,4,17180.761307106583,71.78620589846412,normal,0.9914375141954477
User_4462,00756,MS,"{'2010': 1218.446992883243, '2011': 1192.8802012746671, '2012': 1219.6622983864224, '2013': 1135.0426247556295, '2014': 714.1554149414925, '2015': 655.1871394901672, '2016': 690.0840895593626, '2017': 664.8169806245271, '2018': 725.1347385767169, '2019': 784.9504321144435, '2020': 676.3656208242288, '2021': 762.6768379236946, '2022': 886.6565686526826}",31.50418066027551,-90.80533154059387,1218.446992883243,49.0,1192.8802012746671,52.0,1219.6622983864224,51.8,1135.0426247556295,48.9,714.1554149414925,49.5,655.1871394901672,58.0,690.0840895593626,53.8,664.8169806245271,51.9,725.1347385767169,49.8,784.9504321144435,50.5,676.3656208242288,52.7,762.6768379236946,55.9,886.6565686526826,81.6,11326.059940007277,22,26,11519.449534080839,112.69499222444489,normal,0.9829252542280438
User_3025,00757,ND,"{'2010': 732.685054165775, '2011': 620.2162506026111, '2012': 571.0268809842835, '2013': 478.0387521241722, '2014': 595.6896875537357, '2015': 612.9824404260978, '2016': 552.7462722995059, '2017': 693.9169971523125, '2018': 639.1529546510974, '2019': 691.4347701421893, '2020': 673.6896073762928, '2021': 807.6942417112632, '2022': 821.6239255501291}",47.4135305396255,-98.29112155043232,732.685054165775,18.4,620.2162506026111,26.8,571.0268809842835,20.4,478.0387521241722,15.6,595.6896875537357,19.2,612.9824404260978,26.8,552.7462722995059,24.8,693.9169971523125,21.0,639.1529546510974,21.8,691.4347701421893,21.1,673.6896073762928,27.6,807.6942417112632,23.4,821.6239255501291,70.0,8490.897834739466,25,40,8530.64182129106,64.97383682813923,normal,0.9953192245007371
User_3602,00758,AR,"{'2010': 226.88848244685056, '2011': 236.8903133707309, '2012': 219.46374741961998, '2013': 220.8581125900847, '2014': 219.33564109038323, '2015': 205.44789255965813, '2016': 213.56861360184158, '2017': 230.26914826312094, '2018': 204.90449987422593, '2019': 234.30964093688993, '2020': 221.82624946430374, '2021': 246.91174645898965, '2022': 346.7807298165414}",36.00447703803588,-94.1238406750836,226.88848244685056,45.4,236.8903133707309,48.4,219.46374741961998,48.3,220.8581125900847,43.8,219.33564109038323,44.4,205.44789255965813,52.1,213.56861360184158,49.1,230.26914826312094,48.0,204.90449987422593,45.0,234.30964093688993,46.0,221.82624946430374,48.3,246.91174645898965,51.4,346.7807298165414,81.6,3027.45481789324,1,12,3046.645777415269,15.868044259161485,normal,0.9936610252914084
User_5298,00759,AZ,"{'2010': 792.459348939519, '2011': 822.9494780890315, '2012': 806.9124981795751, '2013': 880.1420186922296, '2014': 958.1032576428561, '2015': 875.9699011504835, '2016': 809.6481318872211, '2017': 826.7938821560341, '2018': 888.0809428011529, '2019': 794.1528094814959, '2020': 856.0166308070577, '2021': 977.7992735163333, '2022': 1520.8039911142164}",32.06056783866231,-113.94535381931254,792.459348939519,47.5,822.9494780890315,44.6,806.9124981795751,48.1,880.1420186922296,46.4,958.1032576428561,48.0,875.9699011504835,44.6,809.6481318872211,48.9,826.7938821560341,52.1,888.0809428011529,46.1,794.1528094814959,47.2,856.0166308070577,47.8,977.7992735163333,50.7,1520.8039911142164,80.4,11809.832164457208,2,11,11821.00767883096,37.94268006125145,normal,0.9990537109911363
User_9155,00760,MD,"{'2010': 446.5034131465633, '2011': 354.05559133075315, '2012': 301.81994543839227, '2013': 321.08530578503434, '2014': 313.47309694257467, '2015': 287.0497838845618, '2016': 278.1613447526816, '2017': 310.1383082412136, '2018': 300.01803644071305, '2019': 254.72985598169896, '2020': 250.87785761563217, '2021': 304.33528529363514, '2022': 379.7250006838012}",39.20294142562979,-75.87296761237509,446.5034131465633,38.4,354.05559133075315,45.6,301.81994543839227,42.4,321.08530578503434,41.0,313.47309694257467,41.2,287.0497838845618,49.6,278.1613447526816,42.8,310.1383082412136,40.6,300.01803644071305,41.3,254.72985598169896,40.8,250.87785761563217,44.6,304.33528529363514,44.0,379.7250006838012,77.2,4101.972825537256,17,34,4110.455399063033,25.34328045186626,normal,0.9979320746658856
User_2993,00761,NH,"{'2010': 562.5906842559262, '2011': 534.8493544783788, '2012': 569.6363656431987, '2013': 570.9625661580305, '2014': 547.7144560402149, '2015': 594.7116769465553, '2016': 597.5801431633447, '2017': 622.3391443058447, '2018': 661.2377417829566, '2019': 615.6278937840394, '2020': 632.1580836151751, '2021': 681.3781722951434, '2022': 851.0023171439948}",43.464153611645365,-71.53803175529599,562.5906842559262,29.6,534.8493544783788,34.8,569.6363656431987,31.5,570.9625661580305,27.7,547.7144560402149,31.2,594.7116769465553,37.4,597.5801431633447,31.2,622.3391443058447,27.1,661.2377417829566,28.0,615.6278937840394,28.1,632.1580836151751,33.2,681.3781722951434,32.4,851.0023171439948,69.4,8041.788599612804,27,30,8057.242247972598,11.726661283703798,normal,0.99807833193221
User_5414,00762,NE,"{'2010': 135.6249480047114, '2011': 79.53491255635905, '2012': 107.84474498383358, '2013': 106.64196897545997, '2014': 102.76617838974063, '2015': 95.26145483709452, '2016': 98.21216917050185, '2017': 101.778643296839, '2018': 99.1052605525571, '2019': 90.98278752708104, '2020': 88.1142250046946, '2021': 101.55359871242429, '2022': 155.56807650239955}",41.35646708936309,-100.52272046175247,135.6249480047114,31.4,79.53491255635905,33.4,107.84474498383358,33.8,106.64196897545997,29.4,102.76617838974063,30.1,95.26145483709452,34.9,98.21216917050185,34.0,101.778643296839,33.2,99.1052605525571,30.8,90.98278752708104,32.7,88.1142250046946,37.0,101.55359871242429,38.2,155.56807650239955,75.6,1362.9889685136968,26,22,1354.026912482188,9.644914820733161,normal,1.0065752960871588
User_9207,00763,MD,"{'2010': 448.9296136424586, '2011': 350.47094241031664, '2012': 314.8318486975539, '2013': 321.11295783116583, '2014': 313.5902415588549, '2015': 287.63097992853454, '2016': 284.83885744102764, '2017': 311.45298376348876, '2018': 306.37728767219676, '2019': 260.19095372329616, '2020': 252.12402612049166, '2021': 296.3989580281367, '2022': 381.06884550553775}",38.824541119307774,-78.39763471003512,448.9296136424586,38.4,350.47094241031664,45.6,314.8318486975539,42.4,321.11295783116583,41.0,313.5902415588549,41.2,287.63097992853454,49.6,284.83885744102764,42.8,311.45298376348876,40.6,306.37728767219676,41.3,260.19095372329616,40.8,252.12402612049166,44.6,296.3989580281367,44.0,381.06884550553775,77.2,4129.0184963230595,17,34,4110.455399063033,25.34328045186626,normal,1.004495765101696
User_8114,00764,TN,"{'2010': 7857.728916304662, '2011': 7580.485923853027, '2012': 8159.337454864883, '2013': 8384.992831894851, '2014': 8602.248732275108, '2015': 8089.99080769868, '2016': 9835.256539666923, '2017': 9395.893293726203, '2018': 10443.883654597472, '2019': 8924.212369638482, '2020': 9167.56482786718, '2021': 10372.123696921608, '2022': 15972.154048840019}",35.824141190698256,-89.10680190946559,7857.728916304662,41.2,7580.485923853027,46.9,8159.337454864883,45.7,8384.992831894851,42.6,8602.248732275108,42.6,8089.99080769868,52.4,9835.256539666923,46.8,9395.893293726203,44.7,10443.883654597472,43.6,8924.212369638482,44.7,9167.56482786718,45.7,10372.123696921608,48.0,15972.154048840019,78.2,122785.87309814912,39,-1,58585.46487034453,53469.07713220362,high,1.522864777583052
